index,label,prediction_set,set_size,uncertainty_score,correct
3567,9,[9],1,1.0,True
3568,7,[7],1,1.0,True
3569,5,[5],1,1.0,True
3570,4,[4],1,1.0,True
3571,7,[7],1,1.0,True
3572,0,[0],1,1.0,True
3573,7,[7],1,1.0,True
3574,7,[7],1,1.0,True
3575,4,[4],1,1.0,True
3576,0,[0],1,1.0,True
3577,9,[9],1,1.0,True
3578,7,[7],1,1.0,True
3579,5,[5],1,1.0,True
3580,7,[7],1,1.0,True
3581,6,[6],1,1.0,True
3582,7,[7],1,1.0,True
3583,8,[8],1,1.0,True
3584,1,[1],1,1.0,True
3585,8,[8],1,1.0,True
3586,3,[3],1,1.0,True
3587,7,[7],1,1.0,True
3588,3,[5],1,1.0,False
3589,3,[3],1,1.0,True
3590,9,[9],1,1.0,True
3591,2,[2],1,1.0,True
3592,1,[1],1,1.0,True
3593,6,[6],1,1.0,True
3594,4,[4],1,1.0,True
3595,2,[2],1,1.0,True
3596,1,[1],1,1.0,True
3597,5,[5],1,1.0,True
3598,2,[],0,0.0,False
3599,3,[3],1,1.0,True
3600,4,[4],1,1.0,True
3601,0,[9],1,1.0,False
3602,7,[7],1,1.0,True
3603,9,[9],1,1.0,True
3604,8,[8],1,1.0,True
3605,1,[1],1,1.0,True
3606,5,[5],1,1.0,True
3607,9,[9],1,1.0,True
3608,4,[4],1,1.0,True
3609,2,[2],1,1.0,True
3610,4,[4],1,1.0,True
3611,7,[7],1,1.0,True
3612,4,[],0,0.0,False
3613,2,[2],1,1.0,True
3614,9,[9],1,1.0,True
3615,8,[8],1,1.0,True
3616,0,[0],1,1.0,True
3617,3,[3],1,1.0,True
3618,9,[9],1,1.0,True
3619,0,[0],1,1.0,True
3620,5,[5],1,1.0,True
3621,4,[4],1,1.0,True
3622,4,[4],1,1.0,True
3623,2,[2],1,1.0,True
3624,2,[2],1,1.0,True
3625,2,[2],1,1.0,True
3626,0,[0],1,1.0,True
3627,6,[6],1,1.0,True
3628,9,[9],1,1.0,True
3629,5,[5],1,1.0,True
3630,4,[4],1,1.0,True
3631,2,[2],1,1.0,True
3632,9,[9],1,1.0,True
3633,4,[4],1,1.0,True
3634,0,[0],1,1.0,True
3635,6,[6],1,1.0,True
3636,8,[8],1,1.0,True
3637,3,[3],1,1.0,True
3638,9,[9],1,1.0,True
3639,6,[],0,0.0,False
3640,0,[0],1,1.0,True
3641,7,[7],1,1.0,True
3642,9,[9],1,1.0,True
3643,3,[3],1,1.0,True
3644,0,[0],1,1.0,True
3645,5,[5],1,1.0,True
3646,2,[0],1,1.0,False
3647,6,[6],1,1.0,True
3648,0,[0],1,1.0,True
3649,0,[0],1,1.0,True
3650,4,[4],1,1.0,True
3651,7,[7],1,1.0,True
3652,0,[0],1,1.0,True
3653,9,[],0,0.0,False
3654,4,[4],1,1.0,True
3655,5,[5],1,1.0,True
3656,5,[5],1,1.0,True
3657,0,[0],1,1.0,True
3658,6,[6],1,1.0,True
3659,6,[6],1,1.0,True
3660,7,[],0,0.0,False
3661,3,[3],1,1.0,True
3662,8,[8],1,1.0,True
3663,7,[7],1,1.0,True
3664,8,[8],1,1.0,True
3665,9,[9],1,1.0,True
3666,8,[8],1,1.0,True
3667,3,[3],1,1.0,True
3668,8,[8],1,1.0,True
3669,9,[9],1,1.0,True
3670,3,[3],1,1.0,True
3671,2,[2],1,1.0,True
3672,6,[6],1,1.0,True
3673,6,[6],1,1.0,True
3674,7,[7],1,1.0,True
3675,5,[5],1,1.0,True
3676,6,[6],1,1.0,True
3677,2,[2],1,1.0,True
3678,7,[7],1,1.0,True
3679,8,[8],1,1.0,True
3680,0,[0],1,1.0,True
3681,3,[3],1,1.0,True
3682,0,[0],1,1.0,True
3683,6,[6],1,1.0,True
3684,5,[5],1,1.0,True
3685,4,[4],1,1.0,True
3686,7,[7],1,1.0,True
3687,1,[1],1,1.0,True
3688,9,[9],1,1.0,True
3689,5,[5],1,1.0,True
3690,8,[8],1,1.0,True
3691,3,[3],1,1.0,True
3692,4,[4],1,1.0,True
3693,0,[0],1,1.0,True
3694,2,[],0,0.0,False
3695,7,[7],1,1.0,True
3696,7,[7],1,1.0,True
3697,7,[7],1,1.0,True
3698,9,[8],1,1.0,False
3699,9,[9],1,1.0,True
3700,5,[5],1,1.0,True
3701,9,[9],1,1.0,True
3702,2,[2],1,1.0,True
3703,7,[7],1,1.0,True
3704,1,[1],1,1.0,True
3705,2,[],0,0.0,False
3706,7,[7],1,1.0,True
3707,1,[1],1,1.0,True
3708,9,[9],1,1.0,True
3709,4,[4],1,1.0,True
3710,4,[4],1,1.0,True
3711,9,[9],1,1.0,True
3712,0,[0],1,1.0,True
3713,1,[1],1,1.0,True
3714,2,[2],1,1.0,True
3715,0,[0],1,1.0,True
3716,2,[2],1,1.0,True
3717,0,[0],1,1.0,True
3718,0,[0],1,1.0,True
3719,4,[4],1,1.0,True
3720,7,[5],1,1.0,False
3721,7,[7],1,1.0,True
3722,4,[4],1,1.0,True
3723,1,[1],1,1.0,True
3724,9,[9],1,1.0,True
3725,5,[5],1,1.0,True
3726,1,[1],1,1.0,True
3727,8,[0],1,1.0,False
3728,4,[4],1,1.0,True
3729,0,[9],1,1.0,False
3730,2,[2],1,1.0,True
3731,3,[5],1,1.0,False
3732,8,[8],1,1.0,True
3733,5,[4],1,1.0,False
3734,6,[6],1,1.0,True
3735,4,[],0,0.0,False
3736,3,[5],1,1.0,False
3737,0,[0],1,1.0,True
3738,2,[6],1,1.0,False
3739,4,[4],1,1.0,True
3740,7,[7],1,1.0,True
3741,3,[3],1,1.0,True
3742,6,[6],1,1.0,True
3743,2,[2],1,1.0,True
3744,8,[8],1,1.0,True
3745,2,[2],1,1.0,True
3746,2,[2],1,1.0,True
3747,0,[0],1,1.0,True
3748,9,[1],1,1.0,False
3749,1,[1],1,1.0,True
3750,7,[7],1,1.0,True
3751,6,[6],1,1.0,True
3752,9,[9],1,1.0,True
3753,8,[8],1,1.0,True
3754,7,[7],1,1.0,True
3755,6,[6],1,1.0,True
3756,8,[8],1,1.0,True
3757,5,[5],1,1.0,True
3758,6,[6],1,1.0,True
3759,2,[2],1,1.0,True
3760,2,[2],1,1.0,True
3761,7,[7],1,1.0,True
3762,7,[5],1,1.0,False
3763,7,[7],1,1.0,True
3764,4,[4],1,1.0,True
3765,1,[1],1,1.0,True
3766,7,[7],1,1.0,True
3767,0,[0],1,1.0,True
3768,0,[0],1,1.0,True
3769,8,[8],1,1.0,True
3770,8,[8],1,1.0,True
3771,0,[0],1,1.0,True
3772,6,[6],1,1.0,True
3773,8,[8],1,1.0,True
3774,8,[8],1,1.0,True
3775,9,[9],1,1.0,True
3776,5,[4],1,1.0,False
3777,7,[7],1,1.0,True
3778,4,[4],1,1.0,True
3779,3,[3],1,1.0,True
3780,6,[6],1,1.0,True
3781,3,[9],1,1.0,False
3782,5,[5],1,1.0,True
3783,6,[6],1,1.0,True
3784,1,[1],1,1.0,True
3785,7,[7],1,1.0,True
3786,8,[8],1,1.0,True
3787,6,[6],1,1.0,True
3788,7,[7],1,1.0,True
3789,3,[5],1,1.0,False
3790,1,[1],1,1.0,True
3791,9,[9],1,1.0,True
3792,9,[],0,0.0,False
3793,4,[4],1,1.0,True
3794,5,[5],1,1.0,True
3795,2,[2],1,1.0,True
3796,2,[2],1,1.0,True
3797,6,[6],1,1.0,True
3798,0,[0],1,1.0,True
3799,8,[8],1,1.0,True
3800,3,[3],1,1.0,True
3801,7,[7],1,1.0,True
3802,9,[9],1,1.0,True
3803,3,[3],1,1.0,True
3804,2,[2],1,1.0,True
3805,1,[1],1,1.0,True
3806,9,[9],1,1.0,True
3807,8,[8],1,1.0,True
3808,7,[7],1,1.0,True
3809,2,[2],1,1.0,True
3810,8,[8],1,1.0,True
3811,8,[8],1,1.0,True
3812,1,[1],1,1.0,True
3813,4,[4],1,1.0,True
3814,3,[3],1,1.0,True
3815,0,[0],1,1.0,True
3816,1,[1],1,1.0,True
3817,7,[],0,0.0,False
3818,1,[1],1,1.0,True
3819,3,[3],1,1.0,True
3820,2,[2],1,1.0,True
3821,0,[0],1,1.0,True
3822,3,[3],1,1.0,True
3823,9,[9],1,1.0,True
3824,3,[3],1,1.0,True
3825,3,[3],1,1.0,True
3826,9,[9],1,1.0,True
3827,9,[9],1,1.0,True
3828,3,[3],1,1.0,True
3829,1,[1],1,1.0,True
3830,1,[1],1,1.0,True
3831,3,[3],1,1.0,True
3832,4,[4],1,1.0,True
3833,2,[],0,0.0,False
3834,0,[0],1,1.0,True
3835,0,[0],1,1.0,True
3836,4,[4],1,1.0,True
3837,4,[4],1,1.0,True
3838,4,[4],1,1.0,True
3839,6,[6],1,1.0,True
3840,4,[4],1,1.0,True
3841,5,[5],1,1.0,True
3842,5,[5],1,1.0,True
3843,2,[2],1,1.0,True
3844,9,[9],1,1.0,True
3845,1,[1],1,1.0,True
3846,9,[9],1,1.0,True
3847,5,[],0,0.0,False
3848,7,[7],1,1.0,True
3849,0,[0],1,1.0,True
3850,8,[8],1,1.0,True
3851,3,[6],1,1.0,False
3852,9,[9],1,1.0,True
3853,9,[9],1,1.0,True
3854,4,[4],1,1.0,True
3855,9,[9],1,1.0,True
3856,2,[2],1,1.0,True
3857,6,[6],1,1.0,True
3858,6,[6],1,1.0,True
3859,9,[9],1,1.0,True
3860,0,[0],1,1.0,True
3861,3,[3],1,1.0,True
3862,3,[3],1,1.0,True
3863,4,[4],1,1.0,True
3864,0,[0],1,1.0,True
3865,4,[4],1,1.0,True
3866,7,[7],1,1.0,True
3867,9,[9],1,1.0,True
3868,5,[5],1,1.0,True
3869,3,[3],1,1.0,True
3870,1,[1],1,1.0,True
3871,0,[0],1,1.0,True
3872,2,[2],1,1.0,True
3873,4,[4],1,1.0,True
3874,7,[7],1,1.0,True
3875,1,[1],1,1.0,True
3876,9,[9],1,1.0,True
3877,0,[0],1,1.0,True
3878,1,[1],1,1.0,True
3879,8,[8],1,1.0,True
3880,1,[1],1,1.0,True
3881,8,[8],1,1.0,True
3882,4,[4],1,1.0,True
3883,1,[1],1,1.0,True
3884,6,[6],1,1.0,True
3885,2,[6],1,1.0,False
3886,4,[4],1,1.0,True
3887,7,[7],1,1.0,True
3888,0,[0],1,1.0,True
3889,4,[4],1,1.0,True
3890,4,[4],1,1.0,True
3891,3,[3],1,1.0,True
3892,0,[0],1,1.0,True
3893,9,[9],1,1.0,True
3894,2,[2],1,1.0,True
3895,0,[0],1,1.0,True
3896,5,[5],1,1.0,True
3897,0,[0],1,1.0,True
3898,3,[3],1,1.0,True
3899,8,[3],1,1.0,False
3900,7,[7],1,1.0,True
3901,8,[8],1,1.0,True
3902,8,[8],1,1.0,True
3903,5,[5],1,1.0,True
3904,2,[2],1,1.0,True
3905,9,[9],1,1.0,True
3906,0,[0],1,1.0,True
3907,7,[7],1,1.0,True
3908,7,[7],1,1.0,True
3909,4,[4],1,1.0,True
3910,1,[1],1,1.0,True
3911,4,[4],1,1.0,True
3912,2,[2],1,1.0,True
3913,7,[7],1,1.0,True
3914,2,[2],1,1.0,True
3915,5,[5],1,1.0,True
3916,5,[5],1,1.0,True
3917,5,[5],1,1.0,True
3918,8,[8],1,1.0,True
3919,5,[5],1,1.0,True
3920,7,[7],1,1.0,True
3921,6,[6],1,1.0,True
3922,6,[6],1,1.0,True
3923,1,[1],1,1.0,True
3924,1,[1],1,1.0,True
3925,5,[5],1,1.0,True
3926,1,[1],1,1.0,True
3927,6,[6],1,1.0,True
3928,7,[7],1,1.0,True
3929,0,[0],1,1.0,True
3930,2,[2],1,1.0,True
3931,9,[9],1,1.0,True
3932,9,[9],1,1.0,True
3933,1,[1],1,1.0,True
3934,5,[],0,0.0,False
3935,4,[4],1,1.0,True
3936,5,[5],1,1.0,True
3937,1,[1],1,1.0,True
3938,3,[],0,0.0,False
3939,4,[4],1,1.0,True
3940,1,[1],1,1.0,True
3941,1,[1],1,1.0,True
3942,7,[7],1,1.0,True
3943,3,[3],1,1.0,True
3944,8,[8],1,1.0,True
3945,3,[3],1,1.0,True
3946,1,[1],1,1.0,True
3947,5,[5],1,1.0,True
3948,5,[5],1,1.0,True
3949,1,[1],1,1.0,True
3950,6,[],0,0.0,False
3951,0,[0],1,1.0,True
3952,2,[2],1,1.0,True
3953,2,[2],1,1.0,True
3954,9,[9],1,1.0,True
3955,0,[0],1,1.0,True
3956,5,[5],1,1.0,True
3957,9,[9],1,1.0,True
3958,8,[8],1,1.0,True
3959,4,[4],1,1.0,True
3960,8,[8],1,1.0,True
3961,4,[4],1,1.0,True
3962,8,[8],1,1.0,True
3963,9,[9],1,1.0,True
3964,0,[0],1,1.0,True
3965,4,[4],1,1.0,True
3966,8,[8],1,1.0,True
3967,6,[6],1,1.0,True
3968,2,[2],1,1.0,True
3969,0,[0],1,1.0,True
3970,3,[3],1,1.0,True
3971,9,[9],1,1.0,True
3972,8,[8],1,1.0,True
3973,5,[5],1,1.0,True
3974,7,[],0,0.0,False
3975,4,[4],1,1.0,True
3976,6,[6],1,1.0,True
3977,5,[5],1,1.0,True
3978,6,[6],1,1.0,True
3979,8,[8],1,1.0,True
3980,1,[1],1,1.0,True
3981,2,[2],1,1.0,True
3982,5,[5],1,1.0,True
3983,4,[4],1,1.0,True
3984,3,[3],1,1.0,True
3985,6,[6],1,1.0,True
3986,7,[7],1,1.0,True
3987,0,[0],1,1.0,True
3988,7,[7],1,1.0,True
3989,7,[7],1,1.0,True
3990,4,[4],1,1.0,True
3991,3,[3],1,1.0,True
3992,2,[2],1,1.0,True
3993,8,[8],1,1.0,True
3994,9,[9],1,1.0,True
3995,6,[6],1,1.0,True
3996,5,[5],1,1.0,True
3997,8,[8],1,1.0,True
3998,4,[4],1,1.0,True
3999,6,[],0,0.0,False
4000,6,[6],1,1.0,True
4001,3,[3],1,1.0,True
4002,7,[],0,0.0,False
4003,1,[1],1,1.0,True
4004,2,[6],1,1.0,False
4005,7,[7],1,1.0,True
4006,6,[6],1,1.0,True
4007,0,[0],1,1.0,True
4008,6,[6],1,1.0,True
4009,5,[5],1,1.0,True
4010,7,[7],1,1.0,True
4011,7,[7],1,1.0,True
4012,2,[2],1,1.0,True
4013,3,[3],1,1.0,True
4014,7,[7],1,1.0,True
4015,4,[4],1,1.0,True
4016,7,[7],1,1.0,True
4017,1,[1],1,1.0,True
4018,1,[1],1,1.0,True
4019,9,[9],1,1.0,True
4020,4,[4],1,1.0,True
4021,0,[0],1,1.0,True
4022,9,[9],1,1.0,True
4023,0,[8],1,1.0,False
4024,9,[9],1,1.0,True
4025,8,[8],1,1.0,True
4026,0,[],0,0.0,False
4027,9,[9],1,1.0,True
4028,8,[8],1,1.0,True
4029,8,[8],1,1.0,True
4030,0,[0],1,1.0,True
4031,8,[8],1,1.0,True
4032,1,[1],1,1.0,True
4033,1,[1],1,1.0,True
4034,0,[0],1,1.0,True
4035,6,[6],1,1.0,True
4036,9,[9],1,1.0,True
4037,2,[2],1,1.0,True
4038,9,[9],1,1.0,True
4039,1,[],0,0.0,False
4040,7,[7],1,1.0,True
4041,2,[2],1,1.0,True
4042,3,[5],1,1.0,False
4043,0,[0],1,1.0,True
4044,3,[6],1,1.0,False
4045,1,[1],1,1.0,True
4046,6,[6],1,1.0,True
4047,7,[7],1,1.0,True
4048,7,[7],1,1.0,True
4049,9,[1],1,1.0,False
4050,5,[5],1,1.0,True
4051,0,[0],1,1.0,True
4052,0,[0],1,1.0,True
4053,5,[5],1,1.0,True
4054,0,[0],1,1.0,True
4055,7,[7],1,1.0,True
4056,5,[5],1,1.0,True
4057,0,[],0,0.0,False
4058,4,[4],1,1.0,True
4059,9,[9],1,1.0,True
4060,7,[7],1,1.0,True
4061,2,[2],1,1.0,True
4062,5,[5],1,1.0,True
4063,8,[8],1,1.0,True
4064,7,[7],1,1.0,True
4065,8,[8],1,1.0,True
4066,6,[6],1,1.0,True
4067,6,[],0,0.0,False
4068,3,[],0,0.0,False
4069,1,[1],1,1.0,True
4070,9,[9],1,1.0,True
4071,0,[0],1,1.0,True
4072,3,[3],1,1.0,True
4073,8,[8],1,1.0,True
4074,3,[3],1,1.0,True
4075,6,[6],1,1.0,True
4076,4,[4],1,1.0,True
4077,4,[4],1,1.0,True
4078,4,[4],1,1.0,True
4079,0,[],0,0.0,False
4080,0,[0],1,1.0,True
4081,6,[6],1,1.0,True
4082,5,[5],1,1.0,True
4083,7,[7],1,1.0,True
4084,8,[],0,0.0,False
4085,6,[6],1,1.0,True
4086,8,[8],1,1.0,True
4087,7,[7],1,1.0,True
4088,7,[7],1,1.0,True
4089,1,[1],1,1.0,True
4090,3,[3],1,1.0,True
4091,8,[8],1,1.0,True
4092,3,[3],1,1.0,True
4093,1,[1],1,1.0,True
4094,7,[7],1,1.0,True
4095,6,[6],1,1.0,True
4096,3,[],0,0.0,False
4097,5,[5],1,1.0,True
4098,2,[2],1,1.0,True
4099,5,[5],1,1.0,True
4100,6,[6],1,1.0,True
4101,7,[7],1,1.0,True
4102,7,[7],1,1.0,True
4103,3,[5],1,1.0,False
4104,1,[1],1,1.0,True
4105,7,[7],1,1.0,True
4106,0,[0],1,1.0,True
4107,4,[4],1,1.0,True
4108,9,[9],1,1.0,True
4109,4,[4],1,1.0,True
4110,3,[3],1,1.0,True
4111,8,[8],1,1.0,True
4112,6,[6],1,1.0,True
4113,7,[7],1,1.0,True
4114,7,[7],1,1.0,True
4115,8,[8],1,1.0,True
4116,7,[7],1,1.0,True
4117,5,[5],1,1.0,True
4118,1,[],0,0.0,False
4119,3,[3],1,1.0,True
4120,7,[7],1,1.0,True
4121,4,[4],1,1.0,True
4122,3,[3],1,1.0,True
4123,4,[4],1,1.0,True
4124,2,[],0,0.0,False
4125,1,[1],1,1.0,True
4126,8,[8],1,1.0,True
4127,3,[6],1,1.0,False
4128,3,[3],1,1.0,True
4129,0,[0],1,1.0,True
4130,7,[7],1,1.0,True
4131,2,[2],1,1.0,True
4132,8,[8],1,1.0,True
4133,7,[7],1,1.0,True
4134,0,[0],1,1.0,True
4135,0,[0],1,1.0,True
4136,0,[2],1,1.0,False
4137,3,[5],1,1.0,False
4138,9,[9],1,1.0,True
4139,7,[7],1,1.0,True
4140,9,[9],1,1.0,True
4141,8,[8],1,1.0,True
4142,4,[4],1,1.0,True
4143,8,[8],1,1.0,True
4144,3,[3],1,1.0,True
4145,2,[2],1,1.0,True
4146,1,[1],1,1.0,True
4147,3,[5],1,1.0,False
4148,7,[],0,0.0,False
4149,3,[],0,0.0,False
4150,3,[3],1,1.0,True
4151,9,[9],1,1.0,True
4152,2,[2],1,1.0,True
4153,8,[8],1,1.0,True
4154,8,[8],1,1.0,True
4155,8,[8],1,1.0,True
4156,4,[4],1,1.0,True
4157,5,[],0,0.0,False
4158,0,[0],1,1.0,True
4159,1,[1],1,1.0,True
4160,4,[4],1,1.0,True
4161,1,[1],1,1.0,True
4162,2,[2],1,1.0,True
4163,4,[4],1,1.0,True
4164,8,[8],1,1.0,True
4165,1,[1],1,1.0,True
4166,3,[3],1,1.0,True
4167,3,[3],1,1.0,True
4168,4,[4],1,1.0,True
4169,8,[8],1,1.0,True
4170,1,[1],1,1.0,True
4171,2,[2],1,1.0,True
4172,0,[0],1,1.0,True
4173,2,[2],1,1.0,True
4174,1,[1],1,1.0,True
4175,4,[4],1,1.0,True
4176,9,[9],1,1.0,True
4177,8,[8],1,1.0,True
4178,9,[9],1,1.0,True
4179,5,[5],1,1.0,True
4180,2,[2],1,1.0,True
4181,7,[7],1,1.0,True
4182,6,[6],1,1.0,True
4183,3,[3],1,1.0,True
4184,8,[8],1,1.0,True
4185,2,[2],1,1.0,True
4186,5,[5],1,1.0,True
4187,2,[2],1,1.0,True
4188,7,[7],1,1.0,True
4189,1,[1],1,1.0,True
4190,1,[1],1,1.0,True
4191,3,[],0,0.0,False
4192,0,[0],1,1.0,True
4193,8,[],0,0.0,False
4194,1,[1],1,1.0,True
4195,1,[1],1,1.0,True
4196,7,[7],1,1.0,True
4197,6,[6],1,1.0,True
4198,7,[7],1,1.0,True
4199,2,[2],1,1.0,True
4200,8,[8],1,1.0,True
4201,9,[9],1,1.0,True
4202,1,[1],1,1.0,True
4203,5,[5],1,1.0,True
4204,7,[7],1,1.0,True
4205,5,[5],1,1.0,True
4206,2,[2],1,1.0,True
4207,3,[3],1,1.0,True
4208,2,[2],1,1.0,True
4209,0,[0],1,1.0,True
4210,8,[8],1,1.0,True
4211,5,[5],1,1.0,True
4212,0,[0],1,1.0,True
4213,9,[],0,0.0,False
4214,3,[3],1,1.0,True
4215,9,[9],1,1.0,True
4216,1,[1],1,1.0,True
4217,7,[7],1,1.0,True
4218,7,[7],1,1.0,True
4219,0,[0],1,1.0,True
4220,1,[1],1,1.0,True
4221,6,[6],1,1.0,True
4222,2,[2],1,1.0,True
4223,1,[1],1,1.0,True
4224,6,[6],1,1.0,True
4225,2,[2],1,1.0,True
4226,3,[],0,0.0,False
4227,7,[7],1,1.0,True
4228,6,[6],1,1.0,True
4229,8,[8],1,1.0,True
4230,1,[1],1,1.0,True
4231,8,[8],1,1.0,True
4232,4,[4],1,1.0,True
4233,1,[1],1,1.0,True
4234,0,[6],1,1.0,False
4235,6,[6],1,1.0,True
4236,8,[8],1,1.0,True
4237,4,[4],1,1.0,True
4238,3,[3],1,1.0,True
4239,7,[7],1,1.0,True
4240,1,[1],1,1.0,True
4241,3,[3],1,1.0,True
4242,2,[2],1,1.0,True
4243,9,[9],1,1.0,True
4244,3,[3],1,1.0,True
4245,6,[3],1,1.0,False
4246,3,[3],1,1.0,True
4247,4,[4],1,1.0,True
4248,9,[9],1,1.0,True
4249,8,[8],1,1.0,True
4250,8,[8],1,1.0,True
4251,0,[0],1,1.0,True
4252,9,[9],1,1.0,True
4253,6,[6],1,1.0,True
4254,7,[7],1,1.0,True
4255,6,[6],1,1.0,True
4256,2,[2],1,1.0,True
4257,5,[5],1,1.0,True
4258,7,[7],1,1.0,True
4259,6,[6],1,1.0,True
4260,6,[6],1,1.0,True
4261,2,[2],1,1.0,True
4262,2,[2],1,1.0,True
4263,5,[5],1,1.0,True
4264,8,[8],1,1.0,True
4265,1,[1],1,1.0,True
4266,4,[4],1,1.0,True
4267,9,[9],1,1.0,True
4268,4,[4],1,1.0,True
4269,7,[7],1,1.0,True
4270,5,[5],1,1.0,True
4271,1,[1],1,1.0,True
4272,9,[9],1,1.0,True
4273,1,[1],1,1.0,True
4274,5,[5],1,1.0,True
4275,2,[2],1,1.0,True
4276,8,[8],1,1.0,True
4277,4,[4],1,1.0,True
4278,2,[],0,0.0,False
4279,1,[1],1,1.0,True
4280,2,[2],1,1.0,True
4281,5,[5],1,1.0,True
4282,4,[4],1,1.0,True
4283,6,[6],1,1.0,True
4284,9,[9],1,1.0,True
4285,5,[5],1,1.0,True
4286,7,[7],1,1.0,True
4287,6,[6],1,1.0,True
4288,4,[4],1,1.0,True
4289,1,[1],1,1.0,True
4290,6,[6],1,1.0,True
4291,0,[0],1,1.0,True
4292,5,[3],1,1.0,False
4293,4,[4],1,1.0,True
4294,9,[9],1,1.0,True
4295,1,[9],1,1.0,False
4296,5,[5],1,1.0,True
4297,8,[8],1,1.0,True
4298,7,[7],1,1.0,True
4299,2,[2],1,1.0,True
4300,0,[0],1,1.0,True
4301,9,[9],1,1.0,True
4302,0,[0],1,1.0,True
4303,1,[1],1,1.0,True
4304,5,[6],1,1.0,False
4305,0,[0],1,1.0,True
4306,0,[0],1,1.0,True
4307,7,[7],1,1.0,True
4308,4,[2],1,1.0,False
4309,1,[1],1,1.0,True
4310,2,[2],1,1.0,True
4311,7,[7],1,1.0,True
4312,4,[4],1,1.0,True
4313,6,[6],1,1.0,True
4314,0,[0],1,1.0,True
4315,6,[6],1,1.0,True
4316,8,[8],1,1.0,True
4317,7,[7],1,1.0,True
4318,7,[7],1,1.0,True
4319,7,[],0,0.0,False
4320,7,[7],1,1.0,True
4321,7,[7],1,1.0,True
4322,6,[],0,0.0,False
4323,6,[6],1,1.0,True
4324,0,[0],1,1.0,True
4325,2,[2],1,1.0,True
4326,0,[0],1,1.0,True
4327,5,[5],1,1.0,True
4328,1,[1],1,1.0,True
4329,3,[],0,0.0,False
4330,1,[1],1,1.0,True
4331,4,[],0,0.0,False
4332,6,[6],1,1.0,True
4333,6,[6],1,1.0,True
4334,7,[7],1,1.0,True
4335,4,[4],1,1.0,True
4336,8,[8],1,1.0,True
4337,5,[5],1,1.0,True
4338,8,[8],1,1.0,True
4339,6,[6],1,1.0,True
4340,3,[3],1,1.0,True
4341,2,[2],1,1.0,True
4342,8,[8],1,1.0,True
4343,7,[7],1,1.0,True
4344,0,[0],1,1.0,True
4345,5,[5],1,1.0,True
4346,4,[4],1,1.0,True
4347,8,[8],1,1.0,True
4348,3,[3],1,1.0,True
4349,6,[6],1,1.0,True
4350,0,[0],1,1.0,True
4351,2,[2],1,1.0,True
4352,8,[8],1,1.0,True
4353,0,[0],1,1.0,True
4354,9,[9],1,1.0,True
4355,5,[3],1,1.0,False
4356,7,[7],1,1.0,True
4357,8,[8],1,1.0,True
4358,2,[2],1,1.0,True
4359,7,[7],1,1.0,True
4360,2,[2],1,1.0,True
4361,7,[7],1,1.0,True
4362,5,[5],1,1.0,True
4363,6,[6],1,1.0,True
4364,3,[],0,0.0,False
4365,4,[4],1,1.0,True
4366,5,[5],1,1.0,True
4367,1,[1],1,1.0,True
4368,3,[3],1,1.0,True
4369,4,[],0,0.0,False
4370,5,[5],1,1.0,True
4371,7,[7],1,1.0,True
4372,3,[3],1,1.0,True
4373,7,[7],1,1.0,True
4374,5,[5],1,1.0,True
4375,6,[6],1,1.0,True
4376,0,[0],1,1.0,True
4377,0,[0],1,1.0,True
4378,2,[2],1,1.0,True
4379,0,[0],1,1.0,True
4380,1,[1],1,1.0,True
4381,8,[8],1,1.0,True
4382,1,[1],1,1.0,True
4383,7,[7],1,1.0,True
4384,7,[7],1,1.0,True
4385,4,[4],1,1.0,True
4386,8,[8],1,1.0,True
4387,6,[6],1,1.0,True
4388,4,[4],1,1.0,True
4389,4,[4],1,1.0,True
4390,1,[1],1,1.0,True
4391,0,[0],1,1.0,True
4392,4,[6],1,1.0,False
4393,6,[6],1,1.0,True
4394,4,[4],1,1.0,True
4395,2,[2],1,1.0,True
4396,2,[2],1,1.0,True
4397,4,[],0,0.0,False
4398,7,[7],1,1.0,True
4399,9,[9],1,1.0,True
4400,4,[4],1,1.0,True
4401,7,[7],1,1.0,True
4402,4,[],0,0.0,False
4403,2,[2],1,1.0,True
4404,0,[0],1,1.0,True
4405,7,[7],1,1.0,True
4406,2,[2],1,1.0,True
4407,1,[1],1,1.0,True
4408,2,[3],1,1.0,False
4409,7,[7],1,1.0,True
4410,8,[8],1,1.0,True
4411,4,[4],1,1.0,True
4412,8,[8],1,1.0,True
4413,4,[4],1,1.0,True
4414,0,[8],1,1.0,False
4415,9,[9],1,1.0,True
4416,2,[2],1,1.0,True
4417,3,[6],1,1.0,False
4418,1,[1],1,1.0,True
4419,8,[8],1,1.0,True
4420,4,[],0,0.0,False
4421,1,[1],1,1.0,True
4422,2,[2],1,1.0,True
4423,8,[8],1,1.0,True
4424,3,[3],1,1.0,True
4425,8,[8],1,1.0,True
4426,0,[2],1,1.0,False
4427,2,[2],1,1.0,True
4428,9,[9],1,1.0,True
4429,2,[6],1,1.0,False
4430,0,[0],1,1.0,True
4431,8,[8],1,1.0,True
4432,3,[3],1,1.0,True
4433,8,[8],1,1.0,True
4434,2,[2],1,1.0,True
4435,8,[0],1,1.0,False
4436,3,[3],1,1.0,True
4437,4,[4],1,1.0,True
4438,2,[2],1,1.0,True
4439,0,[0],1,1.0,True
4440,6,[6],1,1.0,True
4441,7,[7],1,1.0,True
4442,2,[],0,0.0,False
